소상공인_상호명,소상공인_주소,소상공인_업종대분류,소상공인_업종중분류,소상공인_업종소분류,광고회사_이름,광고회사_주소,거리_km,거리기반_점수
베이크드아를르,서울특별시 영등포구 영등포동4가 434-5,,,,비플러스,서울특별시 강남구 강남대로156길 12,10.304,79.4
베이크드아를르,서울특별시 영등포구 영등포동4가 434-5,,,,한양기획,서울특별시 강남구 강남대로160길 16,10.303,79.4
베이크드아를르,서울특별시 영등포구 영등포동4가 434-5,,,,애드크루즈,서울특별시 강남구 강남대로158길 19 ,10.321,79.4
베이크드아를르,서울특별시 영등포구 영등포동4가 434-5,,,,식회사 큐아이그룹,서울특별시 강남구 강남대로156길 14,10.32,79.4
베이크드아를르,서울특별시 영등포구 영등포동4가 434-5,,,,더트러스티스,서울특별시 강남구 압구정로4길 7 ,10.306,79.4
베이크드아를르,서울특별시 영등포구 영등포동4가 434-5,,,,클리프커뮤니케이션,서울특별시 강남구 강남대로 578 ,10.365,79.3
베이크드아를르,서울특별시 영등포구 영등포동4가 434-5,,,,어썸메이크,서울특별시 강남구 강남대로146길 7 ,10.351,79.3
베이크드아를르,서울특별시 영등포구 영등포동4가 434-5,,,,브랜드테이크아웃,서울특별시 강남구 강남대로152길 14,10.346,79.3
베이크드아를르,서울특별시 영등포구 영등포동4가 434-5,,,,케이이씨씨,서울특별시 강남구 강남대로 560 ,10.417,79.2
베이크드아를르,서울특별시 영등포구 영등포동4가 434-5,,,,애드노바,서울특별시 강남구 강남대로136길 6,10.407,79.2
희원비지니스,서울특별시 관악구 신림동 1425-29,음식,유흥주점,기타일반유흥주점,케이이씨씨,서울특별시 강남구 강남대로 560 ,8.683,82.6
희원비지니스,서울특별시 관악구 신림동 1425-29,음식,유흥주점,기타일반유흥주점,클리프커뮤니케이션,서울특별시 강남구 강남대로 578 ,8.694,82.6
희원비지니스,서울특별시 관악구 신림동 1425-29,음식,유흥주점,기타일반유흥주점,애드노바,서울특별시 강남구 강남대로136길 6,8.715,82.6
희원비지니스,서울특별시 관악구 신림동 1425-29,음식,유흥주점,기타일반유흥주점,레드커뮤니케이션,서울특별시 강남구 강남대로132길 4,8.713,82.6
희원비지니스,서울특별시 관악구 신림동 1425-29,음식,유흥주점,기타일반유흥주점,웨스트커뮤니케이션즈,"서울특별시 강남구 학동로2길 19  (논현동,세일빌딩)",8.763,82.5
희원비지니스,서울특별시 관악구 신림동 1425-29,음식,유흥주점,기타일반유흥주점,지구미디어,서울특별시 강남구 학동로1길 19  (논현동),8.74,82.5
희원비지니스,서울특별시 관악구 신림동 1425-29,음식,유흥주점,기타일반유흥주점,하루애드,서울특별시 강남구 강남대로136길 11,8.76,82.5
희원비지니스,서울특별시 관악구 신림동 1425-29,음식,유흥주점,기타일반유흥주점,에딧,서울특별시 강남구 학동로3길 9 ,8.791,82.4
희원비지니스,서울특별시 관악구 신림동 1425-29,음식,유흥주점,기타일반유흥주점,비아이지아이식회사,서울특별시 강남구 학동로3길 8 ,8.791,82.4
희원비지니스,서울특별시 관악구 신림동 1425-29,음식,유흥주점,기타일반유흥주점,어썸메이크,서울특별시 강남구 강남대로146길 7 ,8.778,82.4
GS25,서울특별시 은평구 대조동 187-7,소매,종합소매점,편의점,이니셔티브,서울특별시 강남구 언주로 727  ,13.12,73.8
GS25,서울특별시 은평구 대조동 187-7,소매,종합소매점,편의점,포트폴리오,서울특별시 강남구 언주로 727 ,13.12,73.8
GS25,서울특별시 은평구 대조동 187-7,소매,종합소매점,편의점,애드에이치큐,서울특별시 강남구 언주로 333 ,13.12,73.8
GS25,서울특별시 은평구 대조동 187-7,소매,종합소매점,편의점,맥브레인즈,서울특별시 강남구 언주로 551 ,13.12,73.8
GS25,서울특별시 은평구 대조동 187-7,소매,종합소매점,편의점,더트러스티스,서울특별시 강남구 압구정로4길 7 ,13.22,73.6
GS25,서울특별시 은평구 대조동 187-7,소매,종합소매점,편의점,더리얼마케팅,서울특별시 강남구 압구정로10길 13 ,13.294,73.4
GS25,서울특별시 은평구 대조동 187-7,소매,종합소매점,편의점,미소다컴,서울특별시 강남구 압구정로28길 9-2 ,13.389,73.2
GS25,서울특별시 은평구 대조동 187-7,소매,종합소매점,편의점,코인사이드,서울특별시 강남구 강남대로162길 27-16,13.38,73.2
GS25,서울특별시 은평구 대조동 187-7,소매,종합소매점,편의점,한양기획,서울특별시 강남구 강남대로160길 16,13.462,73.1
GS25,서울특별시 은평구 대조동 187-7,소매,종합소매점,편의점,오케이애드컴,서울특별시 강남구 논현로163길 10 ,13.475,73.0
CU,서울특별시 강남구 논현동 105-4,소매,종합소매점,편의점,퍼스트커뮤니케이션,서울 강남구 논현동  176-23,0.0,100.0
CU,서울특별시 강남구 논현동 105-4,소매,종합소매점,편의점,퀀텀프로젝트,서울 강남구 논현동  6-5 ,0.0,100.0
CU,서울특별시 강남구 논현동 105-4,소매,종합소매점,편의점,케이엘커뮤니케이션,서울 강남구 논현동  6-11 ,0.0,100.0
CU,서울특별시 강남구 논현동 105-4,소매,종합소매점,편의점,이지컴다이렉트,서울 강남구 논현동 216-3  ,0.0,100.0
CU,서울특별시 강남구 논현동 105-4,소매,종합소매점,편의점,엠퍼니인터랙티브,서울 강남구 논현동 242-44,0.0,100.0
CU,서울특별시 강남구 논현동 105-4,소매,종합소매점,편의점,메네스,서울 강남구 논현동 223-5,0.0,100.0
CU,서울특별시 강남구 논현동 105-4,소매,종합소매점,편의점,식회사 나이스슈팅,서울특별시 강남구 논현로127길 13,0.083,99.8
CU,서울특별시 강남구 논현동 105-4,소매,종합소매점,편의점,연훈커뮤니케이션,서울특별시 강남구 논현로124길 5 ,0.232,99.5
CU,서울특별시 강남구 논현동 105-4,소매,종합소매점,편의점,도그지어,서울특별시 강남구 논현로131길 30 ,0.229,99.5
CU,서울특별시 강남구 논현동 105-4,소매,종합소매점,편의점,커뮤니케이션소리,서울특별시 강남구 강남대로128길 28 ,0.293,99.4
경기반찬,서울특별시 송파구 신천동 7,제조,식품가공/제조,종합식품제조,한아람마케팅,서울특별시 강남구 광평로 295 ,3.321,93.4
경기반찬,서울특별시 송파구 신천동 7,제조,식품가공/제조,종합식품제조,애드크로스,서울특별시 강남구 광평로 280 ,3.458,93.1
경기반찬,서울특별시 송파구 신천동 7,제조,식품가공/제조,종합식품제조,동국헬스케어홀딩스,서울특별시 강남구 테헤란로108길 7,3.437,93.1
경기반찬,서울특별시 송파구 신천동 7,제조,식품가공/제조,종합식품제조,그레이고,서울특별시 강남구 테헤란로103길 17 ,3.592,92.8
경기반찬,서울특별시 송파구 신천동 7,제조,식품가공/제조,종합식품제조,리드앰,서울특별시 강남구 영동대로 302,3.676,92.6
경기반찬,서울특별시 송파구 신천동 7,제조,식품가공/제조,종합식품제조,디케이이앤엠,서울특별시 강남구 영동대로122길 15,3.764,92.5
경기반찬,서울특별시 송파구 신천동 7,제조,식품가공/제조,종합식품제조,블랙팀,서울특별시 강남구 테헤란로 503  ,3.749,92.5
경기반찬,서울특별시 송파구 신천동 7,제조,식품가공/제조,종합식품제조,휘닉스커뮤니케이션즈,서울특별시 강남구 테헤란로 534,3.745,92.5
경기반찬,서울특별시 송파구 신천동 7,제조,식품가공/제조,종합식품제조,시너지플랜트,서울특별시 강남구 영동대로 602 ,3.79,92.4
경기반찬,서울특별시 송파구 신천동 7,제조,식품가공/제조,종합식품제조,식회사 이씨이십일,서울특별시 강남구 영동대로 511 ,3.808,92.4
송정,서울특별시 강동구 성내동 130-18,제조,식품가공/제조,종합식품제조,한아람마케팅,서울특별시 강남구 광평로 295 ,5.072,89.9
송정,서울특별시 강동구 성내동 130-18,제조,식품가공/제조,종합식품제조,애드크로스,서울특별시 강남구 광평로 280 ,5.246,89.5
송정,서울특별시 강동구 성내동 130-18,제조,식품가공/제조,종합식품제조,동국헬스케어홀딩스,서울특별시 강남구 테헤란로108길 7,6.019,88.0
송정,서울특별시 강동구 성내동 130-18,제조,식품가공/제조,종합식품제조,그레이고,서울특별시 강남구 테헤란로103길 17 ,6.144,87.7
송정,서울특별시 강동구 성내동 130-18,제조,식품가공/제조,종합식품제조,디케이이앤엠,서울특별시 강남구 영동대로122길 15,6.199,87.6
송정,서울특별시 강동구 성내동 130-18,제조,식품가공/제조,종합식품제조,시너지플랜트,서울특별시 강남구 영동대로 602 ,6.266,87.5
송정,서울특별시 강동구 성내동 130-18,제조,식품가공/제조,종합식품제조,식회사 미디어블커뮤니케이션,서울특별시 강남구 영동대로 602,6.266,87.5
송정,서울특별시 강동구 성내동 130-18,제조,식품가공/제조,종합식품제조,블랙팀,서울특별시 강남구 테헤란로 503  ,6.315,87.4
송정,서울특별시 강동구 성내동 130-18,제조,식품가공/제조,종합식품제조,휘닉스커뮤니케이션즈,서울특별시 강남구 테헤란로 534,6.318,87.4
송정,서울특별시 강동구 성내동 130-18,제조,식품가공/제조,종합식품제조,리드앰,서울특별시 강남구 영동대로 302,6.279,87.4
고메홈,서울특별시 중구 충무로1가 52-5,음식,한식,곱창/양구이전문,이니셔티브,서울특별시 강남구 언주로 727  ,5.39,89.2
고메홈,서울특별시 중구 충무로1가 52-5,음식,한식,곱창/양구이전문,포트폴리오,서울특별시 강남구 언주로 727 ,5.39,89.2
고메홈,서울특별시 중구 충무로1가 52-5,음식,한식,곱창/양구이전문,애드에이치큐,서울특별시 강남구 언주로 333 ,5.39,89.2
고메홈,서울특별시 중구 충무로1가 52-5,음식,한식,곱창/양구이전문,맥브레인즈,서울특별시 강남구 언주로 551 ,5.39,89.2
고메홈,서울특별시 중구 충무로1가 52-5,음식,한식,곱창/양구이전문,더트러스티스,서울특별시 강남구 압구정로4길 7 ,5.398,89.2
고메홈,서울특별시 중구 충무로1가 52-5,음식,한식,곱창/양구이전문,더리얼마케팅,서울특별시 강남구 압구정로10길 13 ,5.464,89.1
고메홈,서울특별시 중구 충무로1가 52-5,음식,한식,곱창/양구이전문,미소다컴,서울특별시 강남구 압구정로28길 9-2 ,5.555,88.9
고메홈,서울특별시 중구 충무로1가 52-5,음식,한식,곱창/양구이전문,코인사이드,서울특별시 강남구 강남대로162길 27-16,5.557,88.9
고메홈,서울특별시 중구 충무로1가 52-5,음식,한식,곱창/양구이전문,한양기획,서울특별시 강남구 강남대로160길 16,5.653,88.7
고메홈,서울특별시 중구 충무로1가 52-5,음식,한식,곱창/양구이전문,오케이애드컴,서울특별시 강남구 논현로163길 10 ,5.639,88.7
롯데리아홈플러스강서점,서울특별시 강서구 등촌동 639-11,음식,패스트푸드,패스트푸드,더트러스티스,서울특별시 강남구 압구정로4길 7 ,14.462,71.1
롯데리아홈플러스강서점,서울특별시 강서구 등촌동 639-11,음식,패스트푸드,패스트푸드,한양기획,서울특별시 강남구 강남대로160길 16,14.539,70.9
롯데리아홈플러스강서점,서울특별시 강서구 등촌동 639-11,음식,패스트푸드,패스트푸드,애드크루즈,서울특별시 강남구 강남대로158길 19 ,14.559,70.9
롯데리아홈플러스강서점,서울특별시 강서구 등촌동 639-11,음식,패스트푸드,패스트푸드,비플러스,서울특별시 강남구 강남대로156길 12,14.576,70.8
롯데리아홈플러스강서점,서울특별시 강서구 등촌동 639-11,음식,패스트푸드,패스트푸드,더리얼마케팅,서울특별시 강남구 압구정로10길 13 ,14.622,70.8
롯데리아홈플러스강서점,서울특별시 강서구 등촌동 639-11,음식,패스트푸드,패스트푸드,코인사이드,서울특별시 강남구 강남대로162길 27-16,14.602,70.8
롯데리아홈플러스강서점,서울특별시 강서구 등촌동 639-11,음식,패스트푸드,패스트푸드,식회사 큐아이그룹,서울특별시 강남구 강남대로156길 14,14.59,70.8
롯데리아홈플러스강서점,서울특별시 강서구 등촌동 639-11,음식,패스트푸드,패스트푸드,투앤파트너스,서울특별시 강남구 강남대로156길 24 ,14.639,70.7
롯데리아홈플러스강서점,서울특별시 강서구 등촌동 639-11,음식,패스트푸드,패스트푸드,아이스크리에이티브,서울특별시 강남구 압구정로2길 58 ,14.657,70.7
롯데리아홈플러스강서점,서울특별시 강서구 등촌동 639-11,음식,패스트푸드,패스트푸드,브랜드테이크아웃,서울특별시 강남구 강남대로152길 14,14.64,70.7
싱싱포차,서울특별시 구로구 오류동 36-1,음식,한식,한식/백반/한정식,클리프커뮤니케이션,서울특별시 강남구 강남대로 578 ,16.374,67.3
